Source,eType,Target,Time,Weight
284738,4,286131,-1704096000,0.2
246818,4,286131,-1704096000,0.2
248107,4,286131,-1704096000,0.2
231257,4,286131,-1704096000,0.2
299150,4,218266,-1686038400,0.5
289882,4,218266,-1686038400,0.5
228412,4,259837,-1678348800,0.166667
254545,4,259837,-1678348800,0.166667
296224,4,259837,-1678348800,0.166667
217234,4,259837,-1678348800,0.166667
294416,4,259837,-1678348800,0.166667
222091,4,259837,-1678348800,0.166667
206603,4,266109,-1675411200,0.25
277438,4,266109,-1675411200,0.25
281001,4,283403,-1675411200,0.333333
251080,4,283403,-1675411200,0.333333
276160,4,266109,-1675411200,0.25
240501,4,266109,-1675411200,0.25
222882,4,283403,-1675411200,0.333333
286898,4,305467,-1672560000,0.25
304245,4,282314,-1672560000,0.25
208223,4,251128,-1672560000,0.142857
248107,4,251128,-1672560000,0.142857
298538,4,251128,-1672560000,0.142857
234461,4,305467,-1672560000,0.25
235873,4,305467,-1672560000,0.25
298495,4,282314,-1672560000,0.25
302080,4,239120,-1672560000,0.5
272812,4,305467,-1672560000,0.25
258198,4,251128,-1672560000,0.142857
258198,4,282314,-1672560000,0.25
219983,4,282314,-1672560000,0.25
219983,4,251128,-1672560000,0.142857
296812,4,251128,-1672560000,0.142857
226105,4,251128,-1672560000,0.142857
251632,4,239120,-1672560000,0.5
209613,4,232172,-1664438400,0.5
243394,4,232172,-1664438400,0.5
263294,4,253681,-1648886400,0.0909091
228121,4,253681,-1648886400,0.0909091
265022,4,253681,-1648886400,0.0909091
298342,4,253681,-1648886400,0.0909091
265010,4,231558,-1648886400,0.0909091
236062,4,231558,-1648886400,0.0909091
254732,4,231558,-1648886400,0.0909091
229480,4,295677,-1648886400,0.2
214611,4,231558,-1648886400,0.0909091
242686,4,231558,-1648886400,0.0909091
208495,4,295677,-1648886400,0.2
208495,4,253681,-1648886400,0.0909091
223150,4,253681,-1648886400,0.0909091
263627,4,253681,-1648886400,0.0909091
263627,4,295677,-1648886400,0.2
263627,4,231558,-1648886400,0.0909091
206962,4,253681,-1648886400,0.0909091
287666,4,231558,-1648886400,0.0909091
226169,4,295677,-1648886400,0.2
226169,4,231558,-1648886400,0.0909091
230526,4,253681,-1648886400,0.0909091
269253,4,231558,-1648886400,0.0909091
217858,4,253681,-1648886400,0.0909091
237789,4,231558,-1648886400,0.0909091
237789,4,253681,-1648886400,0.0909091
237789,4,295677,-1648886400,0.2
285331,4,231558,-1648886400,0.0909091
209613,4,226566,-1648281600,0.5
243394,4,226566,-1648281600,0.5
246288,4,284403,-1643875200,0.25
261332,4,284403,-1643875200,0.25
281001,4,284403,-1643875200,0.25
251080,4,284403,-1643875200,0.25
212807,4,268063,-1641974400,0.25
286717,4,268063,-1641974400,0.25
239926,4,240925,-1641974400,0.2
258451,4,240925,-1641974400,0.2
232884,4,240925,-1641974400,0.2
258516,4,268063,-1641974400,0.25
241179,4,268063,-1641974400,0.25
295836,4,240925,-1641974400,0.2
213301,4,240925,-1641974400,0.2
234244,4,215169,-1641024000,0.166667
249891,4,235946,-1641024000,0.2
234229,4,235946,-1641024000,0.2
248110,4,210103,-1641024000,0.25
290857,4,215169,-1641024000,0.166667
259849,4,215169,-1641024000,0.166667
216658,4,285682,-1641024000,0.142857
248728,4,215169,-1641024000,0.166667
304610,4,210103,-1641024000,0.25
284738,4,242002,-1641024000,0.166667
284738,4,285682,-1641024000,0.142857
209362,4,215169,-1641024000,0.166667
249549,4,242002,-1641024000,0.166667
253101,4,210103,-1641024000,0.25
246818,4,242002,-1641024000,0.166667
246818,4,285682,-1641024000,0.142857
208223,4,235946,-1641024000,0.2
250517,4,242002,-1641024000,0.166667
250517,4,285682,-1641024000,0.142857
297025,4,285682,-1641024000,0.142857
247545,4,210103,-1641024000,0.25
248107,4,242002,-1641024000,0.166667
248107,4,285682,-1641024000,0.142857
258516,4,294605,-1641024000,0.5
241179,4,294605,-1641024000,0.5
306256,4,215169,-1641024000,0.166667
234678,4,242002,-1641024000,0.166667
258198,4,235946,-1641024000,0.2
219983,4,235946,-1641024000,0.2
231257,4,285682,-1641024000,0.142857
299150,4,210598,-1638604800,0.166667
245703,4,210598,-1638604800,0.166667
240219,4,295002,-1638604800,0.2
222338,4,295002,-1638604800,0.2
222338,4,210598,-1638604800,0.166667
289882,4,210598,-1638604800,0.166667
289882,4,295002,-1638604800,0.2
240501,4,210598,-1638604800,0.166667
218440,4,210598,-1638604800,0.166667
220828,4,295002,-1638604800,0.2
208275,4,295002,-1638604800,0.2
209613,4,243398,-1632902400,0.5
243394,4,243398,-1632902400,0.5
274372,4,233881,-1620979200,0.0909091
239652,4,233881,-1620979200,0.0909091
236597,4,233881,-1620979200,0.0909091
225759,4,233881,-1620979200,0.0909091
286253,4,233881,-1620979200,0.0909091
213396,4,233881,-1620979200,0.0909091
275303,4,233881,-1620979200,0.0909091
288165,4,233881,-1620979200,0.0909091
220690,4,233881,-1620979200,0.0909091
247728,4,233881,-1620979200,0.0909091
247212,4,233881,-1620979200,0.0909091
265401,4,217586,-1617868800,0.037037
217995,4,217586,-1617868800,0.037037
234512,4,217586,-1617868800,0.037037
286163,4,217586,-1617868800,0.037037
252809,4,217586,-1617868800,0.037037
300126,4,217586,-1617868800,0.037037
221312,4,217586,-1617868800,0.037037
295138,4,217586,-1617868800,0.037037
230389,4,217586,-1617868800,0.037037
247001,4,217586,-1617868800,0.037037
243462,4,217586,-1617868800,0.037037
257808,4,217586,-1617868800,0.037037
280902,4,217586,-1617868800,0.037037
297880,4,217586,-1617868800,0.037037
238487,4,217586,-1617868800,0.037037
267658,4,217586,-1617868800,0.037037
251460,4,217586,-1617868800,0.037037
265685,4,217586,-1617868800,0.037037
254073,4,217586,-1617868800,0.037037
231537,4,217586,-1617868800,0.037037
234466,4,217586,-1617868800,0.037037
230670,4,217586,-1617868800,0.037037
251822,4,217586,-1617868800,0.037037
221871,4,217586,-1617868800,0.037037
260393,4,217586,-1617868800,0.037037
258986,4,217586,-1617868800,0.037037
211295,4,217586,-1617868800,0.037037
282132,4,218550,-1612339200,0.166667
206603,4,218550,-1612339200,0.166667
245703,4,274615,-1612339200,0.2
287614,4,275680,-1612339200,0.25
287614,4,274615,-1612339200,0.2
277438,4,218550,-1612339200,0.166667
240219,4,218550,-1612339200,0.166667
222338,4,274615,-1612339200,0.2
276160,4,218550,-1612339200,0.166667
289882,4,274615,-1612339200,0.2
289882,4,275680,-1612339200,0.25
240501,4,218550,-1612339200,0.166667
240501,4,274615,-1612339200,0.2
240501,4,228824,-1612339200,0.5
218440,4,228824,-1612339200,0.5
304249,4,275680,-1612339200,0.25
223402,4,275680,-1612339200,0.25
214090,4,242006,-1610006400,0.166667
208775,4,242006,-1610006400,0.166667
237738,4,286063,-1610006400,0.125
286717,4,286063,-1610006400,0.125
238809,4,286063,-1610006400,0.125
301051,4,286063,-1610006400,0.125
295609,4,242006,-1610006400,0.166667
290889,4,242006,-1610006400,0.166667
258516,4,286063,-1610006400,0.125
241179,4,286063,-1610006400,0.125
231755,4,242006,-1610006400,0.166667
273732,4,242006,-1610006400,0.166667
209541,4,286063,-1610006400,0.125
225331,4,286063,-1610006400,0.125
224976,4,209792,-1609488000,0.333333
249386,4,209792,-1609488000,0.333333
209021,4,224371,-1609488000,0.125
267494,4,224371,-1609488000,0.125
249950,4,224371,-1609488000,0.125
228978,4,224371,-1609488000,0.125
245628,4,224371,-1609488000,0.125
235585,4,282875,-1609488000,0.25
224321,4,267476,-1609488000,0.142857
301597,4,267476,-1609488000,0.142857
284121,4,267476,-1609488000,0.142857
291452,4,282875,-1609488000,0.25
257230,4,248660,-1609488000,0.2
216031,4,267476,-1609488000,0.142857
297727,4,269328,-1609488000,0.166667
257335,4,269328,-1609488000,0.166667
294993,4,269328,-1609488000,0.166667
222335,4,269328,-1609488000,0.166667
276413,4,267476,-1609488000,0.142857
235943,4,267476,-1609488000,0.142857
214465,4,300325,-1609488000,0.2
214465,4,292590,-1609488000,0.166667
214465,4,298590,-1609488000,0.166667
242864,4,269328,-1609488000,0.166667
251145,4,298590,-1609488000,0.166667
251145,4,300325,-1609488000,0.2
284738,4,300325,-1609488000,0.2
240715,4,267476,-1609488000,0.142857
304245,4,248660,-1609488000,0.2
304245,4,292590,-1609488000,0.166667
301186,4,298590,-1609488000,0.166667
246818,4,298590,-1609488000,0.166667
246818,4,300325,-1609488000,0.2
263627,4,269328,-1609488000,0.166667
249072,4,209792,-1609488000,0.333333
297025,4,292590,-1609488000,0.166667
214758,4,282875,-1609488000,0.25
268166,4,292590,-1609488000,0.166667
248107,4,300325,-1609488000,0.2
248107,4,298590,-1609488000,0.166667
279273,4,282875,-1609488000,0.25
293709,4,298590,-1609488000,0.166667
245383,4,224371,-1609488000,0.125
298495,4,248660,-1609488000,0.2
302080,4,224371,-1609488000,0.125
258198,4,292590,-1609488000,0.166667
258198,4,248660,-1609488000,0.2
219983,4,292590,-1609488000,0.166667
219983,4,248660,-1609488000,0.2
251632,4,224371,-1609488000,0.125
272409,4,258101,-1603094400,0.5
220464,4,258101,-1603094400,0.5
286717,4,275620,-1602576000,0.25
248107,4,225375,-1602576000,0.25
258516,4,275620,-1602576000,0.25
241179,4,275620,-1602576000,0.25
245969,4,225375,-1602576000,0.25
258198,4,225375,-1602576000,0.25
219983,4,225375,-1602576000,0.25
225331,4,275620,-1602576000,0.25
209613,4,273683,-1585382400,0.5
243394,4,273683,-1585382400,0.5
289006,4,304796,-1584086400,0.166667
230180,4,303518,-1584086400,0.333333
214798,4,304796,-1584086400,0.166667
240028,4,304796,-1584086400,0.166667
239559,4,303518,-1584086400,0.333333
243082,4,304796,-1584086400,0.166667
248909,4,303518,-1584086400,0.333333
255553,4,304796,-1584086400,0.166667
231779,4,304796,-1584086400,0.166667
244838,4,254386,-1577865600,0.333333
214465,4,287333,-1577865600,0.2
251145,4,287333,-1577865600,0.2
279527,4,287601,-1577865600,0.142857
304245,4,287333,-1577865600,0.2
288554,4,277169,-1577865600,0.5
244477,4,277169,-1577865600,0.5
208223,4,295640,-1577865600,0.2
208223,4,287601,-1577865600,0.142857
218848,4,288269,-1577865600,0.333333
218848,4,299391,-1577865600,0.333333
268166,4,287601,-1577865600,0.142857
298538,4,287601,-1577865600,0.142857
298538,4,295640,-1577865600,0.2
255740,4,254386,-1577865600,0.333333
228148,4,299391,-1577865600,0.333333
228148,4,288269,-1577865600,0.333333
301507,4,287601,-1577865600,0.142857
233757,4,287333,-1577865600,0.2
298106,4,254386,-1577865600,0.333333
261624,4,288269,-1577865600,0.333333
261624,4,299391,-1577865600,0.333333
296829,4,295640,-1577865600,0.2
298495,4,287333,-1577865600,0.2
258198,4,295640,-1577865600,0.2
219983,4,287601,-1577865600,0.142857
219983,4,295640,-1577865600,0.2
241595,4,287601,-1577865600,0.142857
253432,4,276497,-1573459200,0.142857
228162,4,276497,-1573459200,0.142857
217391,4,276497,-1573459200,0.142857
275892,4,276497,-1573459200,0.142857
246793,4,276497,-1573459200,0.142857
225868,4,276497,-1573459200,0.142857
260817,4,276497,-1573459200,0.142857
295667,4,209010,-1572681600,0.25
275230,4,209010,-1572681600,0.25
224890,4,241395,-1572681600,0.125
222168,4,241395,-1572681600,0.125
264136,4,209010,-1572681600,0.25
262598,4,209010,-1572681600,0.25
228596,4,241395,-1572681600,0.125
230572,4,241395,-1572681600,0.125
223140,4,241395,-1572681600,0.125
264439,4,241395,-1572681600,0.125
289002,4,241395,-1572681600,0.125
241465,4,241395,-1572681600,0.125
303020,4,206623,-1554710400,0.2
251906,4,206623,-1554710400,0.2
213605,4,206623,-1554710400,0.2
241179,4,206623,-1554710400,0.2
244013,4,206623,-1554710400,0.2
286263,4,270435,-1553155200,0.5
267266,4,270435,-1553155200,0.5
223849,4,274010,-1546329600,0.142857
256425,4,274010,-1546329600,0.142857
292264,4,290183,-1546329600,0.125
209689,4,290183,-1546329600,0.125
221032,4,274010,-1546329600,0.142857
249212,4,228471,-1546329600,0.1
250982,4,228471,-1546329600,0.1
230496,4,228471,-1546329600,0.1
256921,4,228471,-1546329600,0.1
282404,4,228471,-1546329600,0.1
264262,4,222658,-1546329600,0.2
232442,4,248655,-1546329600,0.25
234017,4,290183,-1546329600,0.125
244027,4,281556,-1546329600,0.333333
288681,4,281556,-1546329600,0.333333
219561,4,222658,-1546329600,0.2
230854,4,291490,-1546329600,0.142857
297164,4,291490,-1546329600,0.142857
298856,4,291490,-1546329600,0.142857
294993,4,291490,-1546329600,0.142857
279587,4,248655,-1546329600,0.25
230262,4,290183,-1546329600,0.125
216304,4,274010,-1546329600,0.142857
253979,4,228471,-1546329600,0.1
265806,4,222658,-1546329600,0.2
258683,4,228471,-1546329600,0.1
233148,4,267764,-1546329600,0.25
287917,4,267764,-1546329600,0.25
272730,4,248655,-1546329600,0.25
263450,4,274010,-1546329600,0.142857
263627,4,291490,-1546329600,0.142857
253304,4,267764,-1546329600,0.25
270901,4,281556,-1546329600,0.333333
282416,4,274010,-1546329600,0.142857
217368,4,290729,-1546329600,0.333333
274164,4,222658,-1546329600,0.2
206962,4,291490,-1546329600,0.142857
287907,4,290183,-1546329600,0.125
225821,4,291490,-1546329600,0.142857
302855,4,228471,-1546329600,0.1
260753,4,222658,-1546329600,0.2
238973,4,290729,-1546329600,0.333333
249342,4,290183,-1546329600,0.125
294347,4,290729,-1546329600,0.333333
239429,4,228471,-1546329600,0.1
302304,4,228471,-1546329600,0.1
262750,4,290183,-1546329600,0.125
275907,4,248655,-1546329600,0.25
248012,4,267764,-1546329600,0.25
239014,4,290183,-1546329600,0.125
206719,4,274010,-1546329600,0.142857
287302,4,282607,-1538640000,0.142857
214327,4,282607,-1538640000,0.142857
245330,4,282607,-1538640000,0.142857
218935,4,282607,-1538640000,0.142857
291985,4,282607,-1538640000,0.142857
268855,4,282607,-1538640000,0.142857
250487,4,282607,-1538640000,0.142857
242947,4,217092,-1533369600,0.25
288165,4,217092,-1533369600,0.25
287302,4,270093,-1533369600,0.1
245330,4,270093,-1533369600,0.1
278625,4,217092,-1533369600,0.25
262682,4,217092,-1533369600,0.25
277377,4,270093,-1533369600,0.1
298407,4,270093,-1533369600,0.1
265452,4,270093,-1533369600,0.1
218935,4,270093,-1533369600,0.1
291985,4,270093,-1533369600,0.1
226572,4,270093,-1533369600,0.1
268855,4,270093,-1533369600,0.1
268369,4,270093,-1533369600,0.1
302009,4,250738,-1530691200,0.333333
240052,4,250738,-1530691200,0.333333
215975,4,250738,-1530691200,0.333333
231697,4,214012,-1530604800,0.333333
235894,4,214012,-1530604800,0.333333
303092,4,214012,-1530604800,0.333333
231697,4,294744,-1527926400,0.333333
235894,4,294744,-1527926400,0.333333
303092,4,294744,-1527926400,0.333333
214090,4,261125,-1525852800,0.166667
208775,4,261125,-1525852800,0.166667
295609,4,261125,-1525852800,0.166667
290889,4,261125,-1525852800,0.166667
231755,4,261125,-1525852800,0.166667
273732,4,261125,-1525852800,0.166667
266734,4,271419,-1525248000,0.166667
260968,4,297613,-1525248000,0.111111
213944,4,297613,-1525248000,0.111111
224890,4,294938,-1525248000,0.125
224890,4,271419,-1525248000,0.166667
222168,4,294938,-1525248000,0.125
251092,4,297613,-1525248000,0.111111
222545,4,297613,-1525248000,0.111111
264136,4,297613,-1525248000,0.111111
262598,4,297613,-1525248000,0.111111
217453,4,297613,-1525248000,0.111111
242407,4,297613,-1525248000,0.111111
230572,4,294938,-1525248000,0.125
230572,4,271419,-1525248000,0.166667
272192,4,271419,-1525248000,0.166667
303335,4,294938,-1525248000,0.125
303335,4,271419,-1525248000,0.166667
223140,4,271419,-1525248000,0.166667
223140,4,294938,-1525248000,0.125
264439,4,294938,-1525248000,0.125
271277,4,294938,-1525248000,0.125
229526,4,297613,-1525248000,0.111111
241465,4,294938,-1525248000,0.125
244781,4,217080,-1520064000,0.25
244781,4,238515,-1520064000,0.2
218598,4,217080,-1520064000,0.25
293326,4,305063,-1520064000,0.125
267441,4,305063,-1520064000,0.125
227206,4,238515,-1520064000,0.2
265517,4,238515,-1520064000,0.2
303783,4,305063,-1520064000,0.125
293580,4,305063,-1520064000,0.125
210164,4,305063,-1520064000,0.125
278480,4,305063,-1520064000,0.125
303240,4,305063,-1520064000,0.125
243611,4,238515,-1520064000,0.2
243611,4,217080,-1520064000,0.25
219479,4,238515,-1520064000,0.2
219479,4,217080,-1520064000,0.25
251632,4,305063,-1520064000,0.125
299539,4,230362,-1514880000,0.1
257939,4,230362,-1514880000,0.1
271810,4,230362,-1514880000,0.1
301697,4,230362,-1514880000,0.1
254018,4,306184,-1514880000,0.333333
286453,4,230362,-1514880000,0.1
243486,4,230362,-1514880000,0.1
212152,4,229124,-1514880000,0.2
291280,4,230362,-1514880000,0.1
212706,4,229124,-1514880000,0.2
265101,4,306184,-1514880000,0.333333
275230,4,244429,-1514880000,0.166667
275230,4,282802,-1514880000,0.5
275230,4,229124,-1514880000,0.2
224890,4,236878,-1514880000,0.2
251092,4,244429,-1514880000,0.166667
218973,4,230362,-1514880000,0.1
264136,4,244429,-1514880000,0.166667
264136,4,229124,-1514880000,0.2
253811,4,230362,-1514880000,0.1
295836,4,282802,-1514880000,0.5
295836,4,229124,-1514880000,0.2
295836,4,244429,-1514880000,0.166667
262598,4,244429,-1514880000,0.166667
262803,4,236878,-1514880000,0.2
223144,4,306184,-1514880000,0.333333
249474,4,244429,-1514880000,0.166667
230965,4,230362,-1514880000,0.1
230572,4,236878,-1514880000,0.2
303335,4,236878,-1514880000,0.2
223140,4,236878,-1514880000,0.2
286899,4,264550,-1514793600,0.2
286899,4,231474,-1514793600,0.125
249950,4,264550,-1514793600,0.2
249950,4,231474,-1514793600,0.125
228978,4,231474,-1514793600,0.125
207462,4,231474,-1514793600,0.125
220115,4,248601,-1514793600,0.333333
278998,4,293873,-1514793600,0.333333
227142,4,257088,-1514793600,0.142857
305718,4,257088,-1514793600,0.142857
222568,4,257088,-1514793600,0.142857
225952,4,293873,-1514793600,0.333333
274043,4,248601,-1514793600,0.333333
280447,4,272617,-1514793600,0.333333
294160,4,272617,-1514793600,0.333333
222925,4,264550,-1514793600,0.2
222925,4,231474,-1514793600,0.125
263614,4,235396,-1514793600,0.2
270229,4,235396,-1514793600,0.2
298934,4,301696,-1514793600,0.25
254369,4,301696,-1514793600,0.25
255900,4,231474,-1514793600,0.125
239992,4,273324,-1514793600,0.142857
258545,4,273324,-1514793600,0.142857
305765,4,273324,-1514793600,0.142857
241166,4,273324,-1514793600,0.142857
293244,4,273324,-1514793600,0.142857
224665,4,257088,-1514793600,0.142857
249029,4,284427,-1514793600,0.25
265806,4,235396,-1514793600,0.2
229403,4,232577,-1514793600,0.2
255840,4,301696,-1514793600,0.25
251145,4,300993,-1514793600,0.2
207089,4,257088,-1514793600,0.142857
284738,4,300993,-1514793600,0.2
306009,4,300993,-1514793600,0.2
240715,4,272617,-1514793600,0.333333
265846,4,264550,-1514793600,0.2
207539,4,257088,-1514793600,0.142857
233148,4,248601,-1514793600,0.333333
288554,4,218929,-1514793600,0.5
288554,4,222679,-1514793600,0.25
235829,4,222679,-1514793600,0.25
244477,4,218929,-1514793600,0.5
276748,4,263886,-1514793600,0.333333
301012,4,300993,-1514793600,0.2
287302,4,253299,-1514793600,0.0714286
287302,4,225352,-1514793600,0.0833333
214327,4,253299,-1514793600,0.0714286
214327,4,225352,-1514793600,0.0833333
218848,4,292756,-1514793600,0.333333
245330,4,284427,-1514793600,0.25
245330,4,253299,-1514793600,0.0714286
245330,4,225352,-1514793600,0.0833333
244687,4,222679,-1514793600,0.25
230898,4,232577,-1514793600,0.2
252661,4,300993,-1514793600,0.2
292341,4,301696,-1514793600,0.25
217368,4,257088,-1514793600,0.142857
299845,4,231474,-1514793600,0.125
243060,4,225352,-1514793600,0.0833333
255740,4,273324,-1514793600,0.142857
228148,4,292756,-1514793600,0.333333
242197,4,232577,-1514793600,0.2
207966,4,280264,-1514793600,0.25
213411,4,284427,-1514793600,0.25
263574,4,293873,-1514793600,0.333333
287874,4,253299,-1514793600,0.0714286
